"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1718815","3242347","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1718822","3242361","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","044","BARRIER   ","","","","","False","False","0","0","4","4","False"
"1718836","3242386","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","5","S ","7","W ","015","GO A/STOP","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","1","0","0","1","False"
"1718846","3242404","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1718849","3242411","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","5","S ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718859","3242429","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718870","3242454","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718881","3242472","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718885","3242479","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","2","TURN-R","3","E ","1","N ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718894","3242497","1","9","UNKN ","9","UNKN  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1718909","3242522","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1718918","3242540","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718921","3242547","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1718929","3242565","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718944","3242590","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","8","NW","4","SE","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718950","3242604","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718957","3242615","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1718963","3242629","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","5","S ","1","N ","023","STALLED  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1718976","3242654","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","2","TURN-R","7","W ","4","SE","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1718984","3242672","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1718988","3242679","1","1","PRVTE","0","NONE  ","04","SEMI TOW  ","False","1","1","STRGHT","7","W ","3","E ","000","NONE     ","24","LOADSHFT","","","","","028","LOAD SHIFT","","","","","False","False","1","0","0","1","True"
"1718997","3242697","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","1","0","0","1","True"
"1719009","3242722","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1719018","3242740","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","3","TURN-L","3","E ","5","S ","019","ENTR DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1719022","3242747","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","031","PASSING  ","26","PHANTOM ","","","","","","","","","","","False","False","2","0","0","2","True"
"1719031","3242765","1","1","PRVTE","0","NONE  ","04","SEMI TOW  ","False","1","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","124","SLIPPERY  ","","","","","False","False","1","1","0","2","True"
"1718779","3242277","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","124","SLIPPERY  ","077","SNO BANK  ","010","SUB OTRN  ","False","False","1","0","0","1","True"
"1718786","3242291","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1718786","3242292","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","0","0","3","3","False"
